Price,Car,Mileage,Ext_color,Int_color,Transmission,Drivetrain
7300,2013 Dodge Avenger SE,118634.0,Blue,Black,Automatic,FWD
8178,2013 Ford Fusion SE,124032.0,Silve,Black,Automatic,FWD
10000,2013 Hyundai Sonata GLS,78560.0,Red,Beige,Automatic,FWD
9299,2012 Volkswagen Tiguan SEL,74000.0,Black,Black,Automatic,FWD
8413,2014 Chevrolet Cruze 2LT,74740.0,White,Brow,Automatic,FWD
6999,2012 Honda Civic EX,92116.0,Blue,Gray,Automatic,FWD
8989,2019 Ford Fiesta SE,36057.0,White,Black,Automatic,FWD
9957,2013 Audi A4 2.0T Premium quattro,103784.0,Gray,Black,Automatic,AWD
7997,2016 Volkswagen Jetta 1.4T S,41297.0,Blue,Black,Automatic,FWD
8500,2013 Scion xB Base,77793.0,Black,Gray,Automatic,FWD
8989,2015 Mazda CX-5 Touring,124065.0,White,Black,Automatic,AWD
9999,2015 MINI Hardtop Cooper,47709.0,Black,Black,Automatic,FWD
9990,2016 FIAT 500X Easy,35167.0,Othe,Black,Automatic,FWD
9491,2018 Chevrolet Cruze LT,41532.0,Red,Black,Automatic,FWD
9491,2016 Honda Accord Sport,122280.0,Gray,Black,CVT,FWD
6500,2017 Nissan Versa 1.6 SV,75240.0,Gray,Black,CVT,FWD
7999,2016 Hyundai Accent SE,65100.0,Red,Gray,Automatic,FWD
9999,2016 Hyundai Elantra SE,34753.0,Gray,Gray,Automatic,FWD
10000,2015 Honda Fit EX,43785.0,Red,Black,CVT,FWD
8999,2010 BMW 328 i,73235.0,Black,Othe,Other / Unknown,RWD
8745,2017 Kia Forte LX,35097.0,Gray,Black,Automatic,FWD
8967,2014 Hyundai Sonata GLS,68564.0,Black,Gray,Automatic,FWD
7600,2018 Ford EcoSport SE,3724.0,White,Black,Automatic,FWD
3250,2011 Honda CR-V EX-L,107834.0,Black,Black,Automatic,FWD
8999,2014 Nissan Altima 2.5 S,70280.0,Blue,Gray,CVT,FWD
6999,2015 Nissan Sentra SV,71816.0,Blue,Black,CVT,FWD
7999,2014 Toyota Corolla L,85373.0,White,Gray,Automatic,FWD
9197,2013 Toyota Corolla S,37532.0,Black,Gray,Automatic,FWD
5991,2016 Volkswagen Jetta 1.4T SE,97613.0,White,Othe,Automatic,FWD
8491,2016 Mazda Mazda6 i Sport,66629.0,Silve,Black,Automatic,FWD
9997,2017 Kia Soul Base,31474.0,Silve,Gray,Automatic,FWD
9990,2013 Ford F-150 XLT,98200.0,White,Gray,Automatic,4x4/4-wheel drive
6000,2011 Mazda Mazda3 i Sport,60000.0,White,Black,Automatic,FWD
9891,2019 Toyota Yaris Sedan LE,27048.0,Gray,Othe,Automatic,FWD
7995,2014 Nissan NV200 S,117972.0,White,Othe,CVT,FWD
9995,2017 Chevrolet Cruze Premier,47780.0,Black,Black,Automatic,FWD
9490,2015 Chrysler 200 S,62798.0,Blue,Black,Automatic,FWD
9990,2016 Dodge Dart SXT,29577.0,Gray,Black,Automatic,FWD
9990,2012 Toyota Camry XLE,87637.0,Gray,Gray,Automatic,FWD
6490,2012 Chevrolet Cruze 1LT,67139.0,Red,Othe,Other / Unknown,FWD
7995,2012 Ford Fusion SEL,75087.0,Black,Black,Automatic,FWD
6888,2012 FIAT 500 Sport,52593.0,Red,Black,Automatic,FWD
8777,2018 Ford Fiesta SE,35744.0,White,Othe,Automatic,FWD
8700,2011 Nissan Murano S,80583.0,Brown,Beige,CVT,AWD
8995,2014 Ford Focus SE,47243.0,Gray,Black,Automatic,FWD
8978,2012 Kia Optima EX,60417.0,Red,Beige,Automatic,FWD
9583,2018 Nissan Versa 1.6 SV,42547.0,Black,Gray,CVT,FWD
6997,2015 Jeep Patriot Altitude,111272.0,Gray,Gray,CVT,FWD
8295,2013 Dodge Journey SXT,96066.0,Blue,Black,Automatic,FWD
9499,2018 Ford Fiesta SE,36616.0,Silve,Black,Automatic,FWD
7498,2012 Volkswagen Jetta SE,58338.0,Silve,Black,Automatic,FWD
9498,2015 Volkswagen Jetta 1.8T SE,64785.0,White,Black,Automatic,FWD
9498,2018 Nissan Versa 1.6 S+,26425.0,Black,Gray,CVT,FWD
5999,2013 Dodge Dart SXT,140243.0,Gray,Othe,Other / Unknown,FWD
7999,2012 MINI Cooper S Countryman Base,71293.0,Blue,Othe,Other / Unknown,FWD
5995,2012 Scion xD Base,107146.0,White,Black,Automatic,FWD
9196,2015 Ford Fusion SE,105190.0,Brown,Beige,Automatic,FWD
8288,2015 Kia Soul +,78736.0,White,Black,Automatic,FWD
5990,2014 Kia Rio LX,73322.0,Black,Black,Automatic,FWD
9950,2017 Nissan Versa S,18002.0,Silve,Gray,CVT,FWD
9998,2017 Nissan Versa 1.6 SV,44619.0,Silve,Gray,Automatic,FWD
6400,2014 Ford Fiesta SE,67329.0,Gray,Black,Automatic,FWD
9400,2015 Hyundai Veloster Base,50000.0,Red,Black,Automatic,FWD
8593,2017 Ford Fiesta SE,49700.0,White,Othe,Automatic,FWD
9500,2016 smart ForTwo Prime,34077.0,Black,Black,Automatic,RWD
9676,2016 Hyundai Elantra Value Edition,37182.0,Red,Black,Automatic,FWD
7981,2014 Mitsubishi Outlander Sport ES,94305.0,White,Black,Automatic,FWD
8416,2014 Nissan Altima 2.5 S,61686.0,Red,Beige,CVT,FWD
9900,2013 Volkswagen Passat SEL Premium,76513.0,White,Black,Automatic,FWD
9488,2013 Volvo S60 T5,83217.0,White,Beige,Automatic,FWD
6545,2012 Kia Forte EX,74845.0,Silve,Gray,Automatic,FWD
7962,2013 Hyundai Elantra GLS,76166.0,Blue,Gray,Automatic,FWD
7497,2018 Nissan Versa S,62193.0,Black,Gray,Manual,FWD
5900,2010 Ford Fusion S,91234.0,White,Othe,Automatic,FWD
4075,2012 Hyundai Sonata GLS,196631.0,Black,Beige,Automatic,FWD
9998,2013 Nissan Pathfinder SV,82586.0,Red,Gray,CVT,FWD
8000,2010 Toyota Corolla LE,93627.0,Gray,Beige,Automatic,FWD
6000,2016 Ford Focus SE,126558.0,Gray,Othe,Automatic,FWD
9290,2015 Kia Rio LX,39183.0,White,Black,Automatic,FWD
3999,2010 Ford Fusion SE,118830.0,Blue,Gray,Automatic,FWD
4989,2012 Ford Fiesta SES,155043.0,Red,Black,Automatic,FWD
9995,2011 Acura TL 3.5,118863.0,Black,Black,Automatic,FWD
6450,2010 Honda Accord LX,134035.0,Silve,Gray,Automatic,FWD
9871,2013 Hyundai Sonata GLS,66748.0,Silve,Gray,Automatic,FWD
8893,2013 Ford Fusion SE,100725.0,Black,Black,Automatic,FWD
3500,2010 Chevrolet Cobalt LT,83950.0,Red,Othe,Automatic,FWD
8495,2014 Kia Sorento LX,114121.0,Gold,Beige,Automatic,FWD
9988,2016 Nissan Versa 1.6 S+,25246.0,Silve,Gray,CVT,FWD
8488,2010 Nissan Altima 2.5,27118.0,White,Gray,CVT,FWD
9500,2018 Ford Focus SE,42789.0,Silve,Black,Automatic,FWD
8698,2012 Volkswagen CC Sport,46122.0,Blue,Black,Automatic,FWD
6455,2013 Chevrolet Spark LT,43505.0,Red,Silve,Automatic,FWD
3995,2011 Ford Fiesta SES,75754.0,Green,Othe,Automatic,FWD
7995,2014 Dodge Dart SE,81047.0,Black,Black,Manual,FWD
9989,2016 Chrysler 200 Limited,71393.0,Black,Black,Automatic,FWD
9995,2015 FIAT 500 Abarth,87178.0,Gray,Black,Manual,FWD
7995,2014 Hyundai Sonata GLS,107725.0,Silve,Gray,Automatic,FWD
8999,2015 Nissan Sentra SV,91113.0,Black,Gray,CVT,FWD
9500,2012 Toyota Camry SE,95947.0,Silve,Black,Automatic,FWD
4988,2012 Volkswagen CC R-Line,142576.0,Black,Black,Automatic,FWD
8850,2011 Nissan Juke SV,77166.0,Silve,Black,CVT,FWD
9995,2014 Buick Verano Base,61666.0,Black,Beige,Automatic,FWD
6750,2012 FIAT 500 Sport,60154.0,Red,Black,Automatic,FWD
9000,2016 Mazda Mazda3 i Sport,79000.0,Brown,Black,Automatic,4x2/2-wheel drive
8900,2010 Toyota Camry SE,86174.0,Blue,Gray,Automatic,FWD
8499,2014 Chrysler 200 Touring,79684.0,Black,Black,Automatic,FWD
9594,2017 Volkswagen Jetta 1.4T S,20953.0,Gray,Black,Manual,FWD
9988,2013 Ford Fusion SE,65728.0,White,Black,Automatic,FWD
9886,2018 Nissan Versa 1.6 SV,33726.0,White,Gray,CVT,FWD
9050,2010 Toyota Venza,124684.0,Gray,Beige,Automatic,FWD
8697,2018 Nissan Versa 1.6 SV,45717.0,White,Gray,CVT,FWD
9995,2016 Mazda CX-3 Grand Touring,104878.0,White,Black,Automatic,FWD
9999,2017 Kia Forte LX,51584.0,Red,Black,Automatic,FWD
7957,2015 Nissan Rogue Select S,67617.0,Red,Black,CVT,FWD
8977,2015 Toyota Corolla,64250.0,Blue,White,CVT,FWD
6152,2010 Toyota Yaris Base,34061.0,Red,Othe,Other / Unknown,FWD
8700,2016 Volkswagen Jetta 1.4T S,39153.0,Silve,Gray,Automatic,FWD
6490,2014 Ford Fusion SE,124225.0,White,Black,Automatic,FWD
9995,2017 Volkswagen Jetta 1.4T S,44276.0,Gray,Black,Automatic,FWD
9899,2018 Toyota Yaris iA Base,39585.0,Red,Othe,Automatic,FWD
8698,2015 Chrysler 200 Limited,73182.0,Silve,Black,Automatic,FWD
9999,2016 Nissan Sentra S,57547.0,Black,Gray,CVT,FWD
8995,2017 Nissan Altima 2.5 S,25175.0,Blue,Black,CVT,FWD
9990,2013 Mercedes-Benz C 250 Luxury,75430.0,Red,Beige,Automatic,RWD
7891,2013 Mercedes-Benz C 250 Sport,75625.0,Silve,Black,Automatic,RWD
7998,2018 Nissan Versa 1.6 S+,40670.0,Red,Gray,CVT,FWD
6390,2013 Mercedes-Benz C 250 Sport,92608.0,Gray,Black,Automatic,RWD
6390,2013 Toyota Corolla LE,46525.0,Silve,Gray,Automatic,FWD
9297,2016 Jeep Compass Sport,55002.0,White,Gray,CVT,FWD
6590,2010 Mercedes-Benz C 300,94888.0,White,Beige,Automatic,RWD
4990,2011 MINI Cooper Base,78155.0,Blue,Black,Automatic,FWD
9987,2015 Chevrolet Cruze LS,33439.0,White,Black,Automatic,FWD
8290,2012 Lincoln MKZ Base,68818.0,Blue,Beige,Automatic,FWD
9995,2017 Hyundai Elantra SE,28279.0,Beige,Beige,Automatic,FWD
8550,2014 Hyundai Sonata GLS,64895.0,Gray,Gray,Automatic,FWD
7995,2016 Hyundai Accent SE,37515.0,Blue,Gray,Automatic,FWD
9990,2015 Toyota Corolla L,67149.0,White,Gray,Automatic,FWD
9992,2012 Toyota Camry LE,66444.0,Blue,Gray,Automatic,FWD
6990,2014 Chevrolet Equinox 1LT,125793.0,Black,Black,Automatic,FWD
8998,2017 Hyundai Accent SE,70999.0,Blue,Gray,Automatic,FWD
9599,2015 Dodge Journey SXT,91634.0,Gray,Black,Automatic,FWD
8490,2014 Hyundai Veloster Base,64384.0,Gray,Black,Automatic,FWD
7798,2013 Nissan Rogue S,70486.0,Black,Black,CVT,FWD
9598,2016 Toyota Corolla L,49707.0,Silve,Gray,Automatic,FWD
4500,2012 Kia Sedona LX,53461.0,Blue,Gray,Automatic,FWD
3995,2012 Dodge Avenger SE,137854.0,Gray,Black,Automatic,FWD
5995,2014 Nissan Sentra SV,103216.0,Gray,Gray,CVT,FWD
5900,2017 Mitsubishi Mirage G4 ES,69130.0,Red,Black,CVT,FWD
8787,2016 Nissan Altima 2.5 S,83920.0,Blue,Beige,CVT,FWD
7985,2012 Mitsubishi Outlander Sport SE,104582.0,Black,Black,CVT,AWD
8493,2016 Kia Forte LX,55529.0,Black,Black,Automatic,FWD
5987,2016 Nissan Versa 1.6 SV,70174.0,White,Gray,CVT,FWD
6800,2016 Hyundai Accent SE,72000.0,Silve,Gray,Automatic,FWD
9643,2012 Ford Escape XLT,48097.0,Gold,Beige,Automatic,FWD
7798,2013 Hyundai Elantra GLS,69994.0,Black,Beige,Automatic,FWD
8498,2015 Hyundai Elantra SE,59121.0,Brown,Beige,Manual,FWD
7491,2014 Ford Focus S,70088.0,Silve,Black,Automatic,FWD
9900,2018 Nissan Versa 1.6 SV,37810.0,Silve,Gray,CVT,FWD
9900,2018 Nissan Versa 1.6 SV,42511.0,White,Gray,CVT,FWD
8797,2014 Toyota Corolla LE,61324.0,Silve,Gray,CVT,FWD
9995,2011 Kia Sportage LX,95190.0,Brown,Othe,Automatic,FWD
5995,2012 Scion xB Base,120082.0,White,Black,Automatic,FWD
7890,2015 Hyundai Accent GS,64422.0,Gray,Black,Automatic,FWD
9942,2014 Mazda CX-5 Touring,99759.0,Black,Black,Automatic,AWD
8995,2017 Nissan Versa Note SV,52986.0,White,Gray,CVT,FWD
7437,2014 Nissan Sentra SV,71449.0,Silve,Gray,CVT,FWD
7995,2012 Honda Civic HF,84953.0,Gray,Othe,Automatic,FWD
7999,2014 Ford Focus Titanium,87710.0,Othe,Othe,Other / Unknown,FWD
9950,2017 Ford Focus SE,41496.0,Gray,Othe,Manual,FWD
9481,2014 Mazda Mazda6 i Touring,96764.0,Red,Black,Automatic,FWD
7382,2010 Honda Accord LX-S,101805.0,Gray,White,Automatic,FWD
7271,2014 Chevrolet Cruze 1LT,82218.0,Red,Black,Automatic,FWD
5388,2012 Nissan Sentra 2.0 S,106564.0,White,Beige,CVT,FWD
6988,2011 Nissan Rogue SV,88627.0,Gray,Black,CVT,FWD
9942,2016 Volkswagen Passat 1.8T S,52713.0,Silve,Gray,Automatic,FWD
9997,2018 Nissan Versa 1.6 SV,45755.0,Blue,Gray,CVT,FWD
9800,2014 Ford Flex SEL,130441.0,Blue,Beige,Automatic,FWD
5999,2010 Mazda Mazda3 i Touring,47702.0,Blue,Black,Automatic,FWD
9699,2010 Volvo XC60 T6,93648.0,Blue,Beige,Automatic,AWD
9248,2014 Hyundai Elantra SE,68981.0,Red,Beige,Automatic,FWD
5995,2014 Ford Focus SE,82823.0,Red,Black,Automatic,FWD
8990,2014 Dodge Dart SXT,79240.0,Black,Black,Automatic,FWD
9500,2018 Ford Focus SE,44760.0,Silve,Black,Automatic,FWD
7995,2012 Nissan Juke SL,100198.0,Black,Black,CVT,FWD
6995,2016 Ford Fiesta S,56052.0,Black,Black,Automatic,FWD
6500,2013 Volkswagen Jetta SE,63092.0,Red,Black,Automatic,FWD
5995,2017 Nissan Versa S,49260.0,Black,Gray,Manual,FWD
8900,2017 Hyundai Elantra SE,71453.0,Beige,Beige,Automatic,FWD
7879,2015 Dodge Dart AERO,51549.0,Gray,Black,Manual,FWD
8995,2017 Nissan Versa 1.6 S+,12995.0,White,Gray,CVT,FWD
8900,2011 Volvo XC90 3.2,102100.0,Red,Beige,Automatic,FWD
8988,2011 Dodge Durango Express,120041.0,Green,Black,Automatic,AWD
9988,2018 Toyota Yaris iA Base,53885.0,Red,Othe,Automatic,FWD
7988,2012 Volkswagen Passat 2.5 S,52013.0,Blue,Gray,Automatic,FWD
6995,2013 Ford Fusion S,123673.0,White,Gray,Automatic,FWD
9994,2017 Volkswagen Jetta 1.4T S,31654.0,Blue,Black,Automatic,FWD
9471,2015 Honda Fit LX,75891.0,Blue,Black,CVT,FWD
5991,2012 Chevrolet Cruze 1LT,124667.0,Silve,Black,Other / Unknown,FWD
5850,2014 Nissan Versa 1.6 S,101067.0,Silve,Othe,Manual,FWD
9500,2015 Chrysler 200 S,83320.0,White,Black,Automatic,FWD
7696,2014 Volkswagen Jetta Auto SE,108273.0,Brown,Othe,Automatic,FWD
9988,2012 GMC Terrain SLE-1,111067.0,Red,Gray,Automatic,FWD
10000,2015 Hyundai Elantra SE,55686.0,Blue,Beige,Manual,FWD
8344,2012 Scion tC Base,113949.0,Gray,Gray,Automatic,FWD
8988,2011 GMC Acadia SLE,95615.0,Black,Black,Automatic,FWD
9995,2016 Nissan Sentra SV,65552.0,Black,Gray,CVT,FWD
9488,2011 Toyota Avalon Limited,80976.0,Black,Beige,Automatic,FWD
9299,2013 Hyundai Santa Fe Sport,75273.0,Blue,Gray,Automatic,FWD
9999,2012 Buick Enclave Leather,92355.0,White,Beige,Automatic,FWD
9741,2017 Hyundai Elantra SE,56455.0,Red,Beige,Automatic,FWD
6491,2014 Ford Focus SE,82301.0,Black,Black,Automatic,FWD
8999,2010 Honda Accord Crosstour EX-L,114443.0,Blue,White,Automatic,FWD
5500,2013 Hyundai Sonata GLS,97380.0,Red,Beige,Automatic,FWD
8135,2017 Hyundai Accent SE,58000.0,Blue,Black,Automatic,FWD
9499,2017 Kia Soul +,44775.0,Silve,Black,Automatic,FWD
5498,2015 Chevrolet Sonic LTZ,118002.0,Gray,Black,Automatic,FWD
8690,2018 Mitsubishi Mirage ES,28055.0,Gray,Othe,CVT,FWD
8988,2015 Ford Transit Connect XL,184780.0,White,Black,Automatic,FWD
9799,2016 Kia Forte LX,23623.0,Red,Black,Automatic,FWD
9980,2019 Hyundai Accent SE,30987.0,Silve,Black,Automatic,FWD
9445,2017 Hyundai Elantra SE,48091.0,Gray,Beige,Automatic,FWD
9972,2018 Ford Focus SE,50755.0,Black,Black,Automatic,FWD
9891,2012 Honda CR-V EX,66500.0,Silve,Black,Automatic,AWD
9999,2012 Audi A4 2.0T Premium quattro,75063.0,Black,Black,Automatic,AWD
7999,2015 Kia Soul Base,45654.0,Silve,Black,Automatic,FWD
5999,2013 Dodge Grand Caravan Crew,117371.0,White,Black,Automatic,FWD
9998,2016 Nissan Altima 2.5 SR,62374.0,Gray,Gray,CVT,FWD
4999,2014 Chevrolet Spark LS,76770.0,Black,Silve,CVT,FWD
8765,2012 Acura TL 3.5,101306.0,Black,Othe,Automatic,FWD
6995,2016 Chevrolet Sonic LS,18582.0,Othe,Othe,Automatic,FWD
8490,2012 Chevrolet Traverse LT,100573.0,Silve,Black,Automatic,FWD
7495,2010 Chevrolet Traverse LT,115266.0,Black,Gray,Automatic,AWD
5495,2019 Toyota Corolla LE,18740.0,Gray,Black,CVT,FWD
8498,2017 Hyundai Accent SE,57858.0,Beige,Beige,Automatic,FWD
4990,2010 Saab 9-3 NA,139207.0,White,Black,Automatic,FWD
8498,2013 Ford Escape SE,70858.0,Green,Black,Automatic,FWD
5991,2016 Scion iA Base,78659.0,Gray,Blue,Manual,FWD
7991,2018 Nissan Versa 1.6 SV,34875.0,White,Othe,CVT,FWD
8597,2015 Mitsubishi Lancer SE,62715.0,Silve,Black,CVT,4x4/4-wheel drive
9990,2015 Toyota Camry SE,93534.0,Beige,Black,Automatic,FWD
9492,2017 Hyundai Accent SE,63771.0,Gray,Gray,Automatic,FWD
6490,2013 Ford Escape SE,110973.0,Beige,Black,Automatic,4x4/4-wheel drive
7998,2014 Volkswagen Passat 1.8T Sport,97369.0,White,Black,Automatic,FWD
8200,2013 Hyundai Veloster Base,75470.0,White,Black,Automatic,FWD
8490,2013 Hyundai Sonata GLS,32612.0,Red,Beige,Automatic,FWD
4990,2011 Nissan Juke S,116108.0,Silve,Othe,CVT,FWD
8000,2012 Hyundai Santa Fe GLS,74524.0,Silve,Gray,Automatic,FWD
6500,2010 Volvo XC60 3.2,119996.0,Blue,Beige,Automatic,FWD
6500,2011 Ford Taurus Limited,110559.0,Gold,Gray,Automatic,FWD
9981,2016 Volvo XC60 T5 Premier,137445.0,White,Black,Automatic,FWD
9350,2018 Nissan Versa 1.6 SV,45917.0,Silve,Gray,CVT,FWD
8596,2015 Kia Sedona LX,87954.0,Silve,Gray,Automatic,FWD
6998,2013 Hyundai Elantra GLS,92912.0,Blue,Gray,Automatic,FWD
6495,2013 Chevrolet Spark LS,87422.0,Black,Black,Manual,FWD
8495,2012 Jeep Liberty Sport,114485.0,Gray,Black,Automatic,RWD
9976,2016 Hyundai Sonata SE,95033.0,White,Gray,Automatic,FWD
9788,2010 Cadillac CTS Luxury,49402.0,Black,Black,Automatic,RWD
6798,2015 Kia Forte LX,68579.0,Gray,Gray,Automatic,FWD
9477,2018 Nissan Versa 1.6 SV,50148.0,White,Gray,CVT,FWD
6397,2016 Hyundai Elantra SE,94512.0,Gray,Gray,Manual,FWD
9995,2012 Honda Civic Si,120131.0,Gray,Black,Manual,FWD
9999,2017 Nissan Versa S,61321.0,Gold,Black,Manual,FWD
7550,2015 Chevrolet Spark 1LT,76097.0,Silve,Silve,CVT,FWD
8988,2014 Dodge Journey SE,63719.0,Othe,Othe,Automatic,FWD
7989,2012 MINI Cooper S Countryman Base,116656.0,Black,Black,Automatic,FWD
9800,2012 Kia Optima EX,80054.0,Silve,Beige,Automatic,FWD
7499,2010 Cadillac CTS,130926.0,White,Beige,Automatic,RWD
6500,2014 Nissan Sentra SV,110410.0,Gray,Gray,CVT,FWD
9900,2011 GMC Acadia Denali,135189.0,Beige,Beige,Automatic,FWD
5995,2014 Ford Focus SE,65064.0,Red,Gray,Automatic,FWD
7999,2012 Hyundai Sonata Limited,92384.0,White,Beige,Automatic,FWD
8954,2011 Toyota Venza Base,126262.0,Green,White,Automatic,AWD
9989,2016 Mitsubishi Lancer ES,69809.0,White,Gray,CVT,FWD
9994,2017 Volkswagen Jetta 1.4T S,35509.0,Red,Black,Automatic,FWD
7500,2016 Hyundai Accent SE,55405.0,White,Gray,Automatic,FWD
9915,2015 Nissan Altima 2.5 S,77440.0,White,Gray,CVT,FWD
7500,2017 Chevrolet Sonic Premier,83403.0,White,Othe,Automatic,FWD
7977,2014 Hyundai Elantra SE,73962.0,Gray,Gray,Automatic,FWD
8691,2017 Chevrolet Spark LS,35136.0,White,Black,CVT,FWD
8870,2017 Nissan Sentra SV,90279.0,Silve,Gray,CVT,FWD
8995,2012 Hyundai Accent GS,69593.0,Silve,Gray,Automatic,FWD
6950,2013 Honda Civic EX,64000.0,Black,Black,Automatic,Unknown
4999,2011 Nissan Altima 3.5 SR,104964.0,Black,Othe,CVT,FWD
8995,2013 Nissan Quest SV,67954.0,Gray,Gray,CVT,FWD
7694,2014 Hyundai Accent GLS,67745.0,Gray,Gray,Automatic,FWD
8794,2014 Nissan Altima 2.5 S,88497.0,Blue,Gray,CVT,FWD
4499,2012 MINI Cooper Clubman Base,126000.0,Red,Black,Manual,FWD
6795,2012 Nissan Sentra 2.0 SR,85745.0,Black,Gray,CVT,FWD
9350,2013 Nissan Rogue S,76750.0,White,Gray,CVT,FWD
5700,2013 Hyundai Accent GLS,101202.0,Gray,Gray,Automatic,FWD
7900,2012 Toyota Camry SE,88586.0,Black,Gray,Automatic,FWD
9955,2013 Chevrolet Equinox 1LT,73763.0,Green,Black,Automatic,FWD
9600,2015 Chevrolet Equinox LS,78339.0,Black,Black,Automatic,FWD
7949,2012 Dodge Journey SE/AVP,82837.0,Gray,Black,Automatic,FWD
7000,2013 Chevrolet Cruze LTZ,94754.0,Orange,Black,Automatic,FWD
9994,2018 Kia Forte LX,20295.0,Blue,Othe,Automatic,FWD
7500,2010 Suzuki Kizashi SLS,51451.0,Blue,Othe,CVT,AWD
6450,2010 Dodge Grand Caravan Crew,108505.0,Gray,Othe,Automatic,FWD
9999,2014 Dodge Dart SE,43556.0,Gray,Black,Automatic,FWD
7500,2016 Hyundai Accent SE,96274.0,Silve,Gray,Automatic,FWD
9995,2013 Volkswagen Passat 2.5 SEL Premium,111630.0,Silve,Othe,Automatic,FWD
9950,2018 Nissan Versa 1.6 S+,37155.0,Silve,Gray,CVT,FWD
9999,2017 Nissan Sentra SV,50710.0,Silve,Black,Automatic,FWD
9153,2018 Nissan Versa 1.6 SV,45827.0,Red,Black,CVT,FWD
6994,2015 Mazda Mazda3 i SV,54589.0,Black,Black,Automatic,FWD
9155,2015 Honda Fit,69763.0,Blue,Black,CVT,FWD
5757,2011 Toyota Camry LE,149638.0,Othe,Othe,Automatic,FWD
8198,2016 Nissan Sentra S,43019.0,Gray,Gray,CVT,FWD
7960,2011 Nissan Altima 2.5 S,52872.0,Silve,Gray,CVT,FWD
8395,2010 Toyota Matrix Base,67193.0,White,Gray,Automatic,FWD
8499,2013 GMC Terrain SLE-1,114653.0,Silve,Black,Automatic,FWD
9000,2014 Kia Forte LX,51041.0,Gray,Gray,Automatic,FWD
8490,2017 Hyundai Accent SE,49268.0,Blue,Gray,Automatic,FWD
9995,2017 Chevrolet Cruze LS,43010.0,Blue,Gray,Automatic,FWD
8350,2015 Kia Optima LX,45722.0,White,Beige,Automatic,FWD
9395,2014 Chevrolet Malibu 1LT,88021.0,White,Black,Automatic,FWD
7900,2013 Ford Transit Connect XLT,115264.0,White,Gray,Automatic,FWD
6999,2015 Volkswagen Jetta 2.0L S,85651.0,Gray,Black,Automatic,FWD
3900,2011 Mazda Mazda6 i Sport,150000.0,Black,Black,Automatic,FWD
9999,2017 Ford Fiesta SE,35279.0,Gray,Othe,Automatic,FWD
3999,2011 Nissan Sentra 2.0 S,134599.0,Black,Gray,CVT,FWD
9000,2013 Audi A4 2.0T Premium Plus,99000.0,Black,Black,Automatic,FWD
3995,2012 Nissan Versa 1.8 S,43505.0,Gray,Othe,Automatic,FWD
7999,2017 Ford Fiesta S,34324.0,Silve,Black,Manual,FWD
6990,2013 Kia Forte LX,80943.0,White,Othe,Automatic,FWD
9900,2016 Scion iA Base,19660.0,Red,Black,Automatic,FWD
9440,2018 Kia Forte LX,35673.0,Blue,Black,Automatic,FWD
9297,2016 Chevrolet Cruze LT Automatic,32984.0,Red,Black,Automatic,FWD
9398,2018 Toyota Corolla LE,68157.0,Black,Beige,CVT,FWD
9250,2015 Honda Civic Si,67588.0,Black,Red,Manual,FWD
8995,2019 Subaru Forester Limited,8161.0,White,Black,CVT,AWD
7950,2016 Toyota Corolla L,107539.0,White,Black,Automatic,FWD
4291,2014 Dodge Dart SE,63194.0,Black,Black,Automatic,FWD
5991,2017 Toyota Yaris L,84390.0,Gray,Gray,Automatic,FWD
7998,2015 Kia Forte LX,33552.0,Gray,Gray,Automatic,FWD
5499,2016 Kia Rio LX,89917.0,Silve,Black,Automatic,FWD
9890,2017 Volkswagen Jetta 1.4T S,46968.0,White,Black,Automatic,FWD
8790,2014 Lincoln MKZ Base,74919.0,Black,Black,Automatic,FWD
6980,2014 Dodge Avenger SE,87705.0,White,Black,Automatic,FWD
6290,2014 Chevrolet Cruze 1LT,103237.0,Silve,Black,Automatic,FWD
9995,2018 Volkswagen Jetta 1.4T S,39834.0,Red,Black,Automatic,FWD
9994,2019 Nissan Versa 1.6 SV,30878.0,Gray,Othe,Automatic,FWD
8991,2017 Hyundai Accent SE,43726.0,Gray,Gray,Automatic,FWD
8990,2014 Chevrolet Malibu 2LT,76061.0,Silve,Black,Automatic,FWD
7990,2011 Honda Pilot LX,122055.0,Gray,Gray,Automatic,FWD
9995,2012 Chrysler 300 300C,111336.0,Black,Black,Automatic,RWD
6895,2013 Buick Encore,122438.0,Brown,Black,Automatic,FWD
8991,2016 Nissan Versa 1.6 SV,49419.0,Gray,Gray,CVT,FWD
9981,2010 Acura MDX 3.7L Technology,141441.0,Black,Othe,Automatic,AWD
5890,2011 Honda CR-V SE,130733.0,Gray,Black,Automatic,FWD
9488,2019 Nissan Versa Note SV,34808.0,Black,Othe,CVT,FWD
9760,2019 Nissan Sentra S,33336.0,Black,Othe,CVT,FWD
10000,2013 Hyundai Sonata SE,50434.0,Gray,Gray,Automatic,FWD
5300,2012 Hyundai Accent GS,113212.0,Red,Gray,Automatic,FWD
9970,2015 FIAT 500L Trekking,51201.0,Red,Brow,Automatic,FWD
9900,2018 Nissan Versa 1.6 SV,34962.0,Silve,Gray,CVT,FWD
9998,2014 Buick Verano Base,49642.0,Brown,Gray,Automatic,FWD
9977,2017 Toyota Corolla L,54960.0,Blue,Gray,CVT,FWD
4977,2016 Nissan Versa 1.6 SV,119410.0,Black,Gray,CVT,FWD
7388,2012 GMC Terrain SLE-1,120735.0,Blue,Gray,Automatic,FWD
